199	提出	6402969	0.477258
200	机构	6354571	0.478045
201	城市	6341018	0.47883
202	产业	6290700	0.479609
203	增长	6222056	0.48038
204	提供	6221969	0.48115
205	时间	6187558	0.481916
206	其中	6144469	0.482677
207	成	6119986	0.483435
208	领导	6101502	0.484191
209	但是	6095754	0.484945
210	如	6061693	0.485696
211	行政	6055809	0.486446
212	实现	6039786	0.487194
213	使用	5985240	0.487935
214	中央	5959610	0.488673
215	条件	5896072	0.489403
216	项	5888371	0.490132
217	分析	5886095	0.490861
218	作	5883909	0.491589
219	给	5879869	0.492317
220	根据	5864398	0.493043
221	地方	5859340	0.493769
222	全国	5853836	0.494494
223	分	5851167	0.495218
224	开始	5795278	0.495936
225	外	5767264	0.49665
226	关于	5763985	0.497364
227	方法	5758326	0.498077
228	该	5740430	0.498787
229	全	5739116	0.499498
230	行为	5712947	0.500205
231	对于	5702845	0.500912
232	较	5644285	0.50161
233	农村	5629665	0.502308
234	每	5627230	0.503004
235	省	5625139	0.503701
236	几	5620503	0.504397
237	部分	5609643	0.505091
238	农业	5594542	0.505784
239	已经	5570838	0.506474
240	提高	5568835	0.507163
241	已	5567936	0.507853
242	大学	5556982	0.508541
243	实际	5529307	0.509226
244	里	5503513	0.509907
245	包括	5487814	0.510587
246	亿	5476595	0.511265
247	会议	5476149	0.511943
248	内容	5475730	0.512621
249	知识	5461523	0.513297
250	经营	5422232	0.513968
251	而且	5406539	0.514638
252	那	5405374	0.515307
253	得	5383926	0.515974
254	也是	5370150	0.516639
255	党	5358188	0.517302
256	一定	5246219	0.517952
257	精神	5242177	0.518601
258	出现	5227780	0.519248
259	理论	5225389	0.519895
260	发生	5211154	0.520541
261	水平	5196094	0.521184
262	能力	5161706	0.521823
263	单位	5158815	0.522462
264	项目	5134999	0.523098
265	北京	5131072	0.523733
266	银行	5117420	0.524367
267	加强	5091033	0.524997
268	或者	5048337	0.525622
269	个人	4999347	0.526241
270	权	4991956	0.526859
271	形成	4979764	0.527476
272	工业	4978564	0.528092
273	比较	4958387	0.528706
274	增加	4947296	0.529319
275	计划	4945742	0.529931
276	前	4940187	0.530543
277	们	4934582	0.531154
278	解决	4918340	0.531763
279	起	4914658	0.532372
280	级	4912853	0.53298
281	传统	4875803	0.533584
282	人们	4868810	0.534186
283	中心	4867981	0.534789
284	得到	4852094	0.53539
285	形式	4835519	0.535989
286	特别	4828212	0.536587
287	决定	4827528	0.537184
288	则	4800183	0.537779
289	价值	4772363	0.53837
290	进	4741260	0.538957
291	所以	4733243	0.539543
292	力	4726406	0.540128
293	区	4686193	0.540708
294	保护	4654563	0.541285
295	期	4619445	0.541857
296	意义	4616808	0.542428
297	世纪	4588949	0.542997
298	人口	4585417	0.543564
299	位	4582060	0.544132
300	六	4571387	0.544698
301	积极	4531967	0.545259
302	只	4517679	0.545818
303	为了	4513645	0.546377
304	变化	4511025	0.546936
305	即	4501800	0.547493
306	自	4479941	0.548048
307	实施	4434464	0.548597
308	自然	4408207	0.549143
309	比	4407818	0.549689
310	委员会	4402228	0.550234
311	标准	4391521	0.550777
312	合作	4389826	0.551321
313	产生	4387131	0.551864
314	许多	4376145	0.552406
315	小	4373087	0.552948
316	经	4333376	0.553484
317	竞争	4311184	0.554018
318	九	4304442	0.554551
319	不断	4274776	0.55508
320	局	4274135	0.555609
321	现在	4273625	0.556139
322	利益	4269061	0.556667
323	起来	4245879	0.557193
324	结果	4235285	0.557717
325	一般	4233723	0.558242
326	农民	4190756	0.558761
327	知道	4189364	0.559279
328	安全	4179029	0.559797
329	少	4178510	0.560314
330	当	4177994	0.560831
331	所有	4176866	0.561349
332	直接	4173196	0.561865
333	开发	4159169	0.56238
334	原则	4152870	0.562895
335	责任	4150169	0.563408
336	时候	4131190	0.56392
337	具体	4121163	0.56443
338	应当	4084617	0.564936
339	七	4078055	0.565441
340	一次	4077774	0.565946
341	越	4076667	0.566451
342	事	4063997	0.566954
343	体系	4058259	0.567456
344	无	4052034	0.567958
345	某	4041114	0.568459
346	年代	4028318	0.568957
347	目标	4024108	0.569456
348	资本	4023700	0.569954
349	生	4015146	0.570451
350	选择	4004563	0.570947
351	去	4001484	0.571442
352	进一步	3990713	0.571936
353	劳动	3965758	0.572427
354	表现	3962155	0.572918
355	利用	3958332	0.573408
356	还是	3946696	0.573897
357	现代	3943221	0.574385
358	金融	3930472	0.574872
359	发	3913310	0.575356
360	资产	3906301	0.57584
361	至	3905549	0.576324
362	完成	3902741	0.576807
363	应该	3889584	0.577289
364	认识	3862819	0.577767
365	再	3855237	0.578244
366	控制	3843624	0.57872
367	工程	3839086	0.579195
368	文学	3826590	0.579669
369	处理	3806471	0.580141
370	类	3794611	0.58061
371	学校	3785622	0.581079
372	制	3783627	0.581548
373	行	3783332	0.582016
374	处	3779263	0.582484
375	艺术	3758099	0.582949
376	另	3754221	0.583414
377	发现	3745010	0.583878
378	相	3743653	0.584342
379	不仅	3741184	0.584805
380	阶段	3739955	0.585268
381	只有	3737687	0.585731
382	土地	3732106	0.586193
383	资金	3716253	0.586653
384	贸易	3698359	0.587111
385	同	3678925	0.587566
386	范围	3666972	0.588021
387	程度	3666024	0.588474
388	收	3663964	0.588928
389	非	3639701	0.589379
390	页	3627141	0.589828
391	虽然	3625910	0.590277
392	上海	3615273	0.590725
393	资料	3601393	0.59117
394	学生	3596858	0.591616
395	目前	3590841	0.59206
396	体制	3589843	0.592505
397	有限	3581830	0.592949
398	当时	3573808	0.593391
399	条	3567893	0.593833
400	点	3567382	0.594275
401	战略	3562167	0.594716
402	名	3557890	0.595156
403	书	3537893	0.595594
404	以上	3533746	0.596032
405	八	3524365	0.596468
406	想	3516492	0.596904
407	报告	3498195	0.597337
408	群众	3490492	0.597769
409	时期	3488789	0.598201
410	加	3484822	0.598632
411	日本	3481832	0.599064
412	支持	3474890	0.599494
413	国内	3458861	0.599922
414	原因	3452394	0.60035
415	能够	3444514	0.600776
416	学习	3437100	0.601202
417	规模	3426246	0.601626
418	革命	3420963	0.60205
419	让	3410944	0.602472
420	财政	3401733	0.602893
421	执行	3379097	0.603311
422	带	3366958	0.603728
423	科技	3356035	0.604144
424	任何	3350599	0.604559
425	开展	3343251	0.604973
426	率	3341755	0.605387
427	获得	3336742	0.6058
428	业务	3334135	0.606213
429	促进	3329518	0.606625
430	之后	3318372	0.607036
431	有效	3313523	0.607446
432	相关	3312651	0.607856
433	创新	3297268	0.608264
434	现	3295311	0.608673
435	保险	3277879	0.609078
436	意识	3273194	0.609484
437	质量	3266391	0.609888
438	方	3263110	0.610292
439	价格	3261650	0.610696
440	却	3253220	0.611099
441	网络	3243514	0.6115
442	全面	3236790	0.611901
443	地位	3234586	0.612302
444	专业	3219670	0.6127
445	事业	3207719	0.613098
446	面	3206695	0.613495
447	民主	3198161	0.613891
448	岁	3189923	0.614286
449	人类	3189093	0.614681
450	消费	3187436	0.615075
451	因	3186821	0.61547
452	实践	3179743	0.615864
453	机制	3179488	0.616257
454	参加	3174187	0.61665
455	量	3171441	0.617043
456	领域	3170045	0.617435
457	完全	3160478	0.617827
458	如何	3158704	0.618218
459	按照	3142392	0.618607
460	话	3134673	0.618995
461	监督	3086904	0.619377
462	经验	3084931	0.619759
463	自由	3081417	0.620141
464	达到	3077683	0.620522
465	充分	3072689	0.620902
466	取得	3069472	0.621283
467	因素	3068517	0.621663
468	天	3055569	0.622041
469	调整	3047634	0.622418
470	那么	3042428	0.622795
471	设计	3034730	0.623171
472	目的	3015839	0.623544
473	非常	2999476	0.623916
474	以后	2998048	0.624287
475	正	2996993	0.624658
476	措施	2995837	0.625029
477	定	2990311	0.625399
478	只是	2989145	0.625769
479	办法	2983125	0.626139
480	运动	2982322	0.626508
481	共同	2981429	0.626877
482	一切	2973733	0.627245
483	确定	2970348	0.627613
484	才	2967308	0.62798
485	成立	2947625	0.628345
486	采取	2937035	0.628709
487	受	2932488	0.629072
488	重点	2927681	0.629435
489	入	2926935	0.629797
490	数据	2926450	0.63016
491	实行	2917054	0.630521
492	甚至	2915810	0.630882
493	任务	2906201	0.631242
494	国有	2890148	0.631599
495	产	2887989	0.631957
496	未	2878675	0.632313
497	继续	2863608	0.632668
498	组	2855153	0.633022
499	制定	2850053	0.633375
500	哲学	2848492	0.633727
501	反映	2847469	0.63408
502	场	2844162	0.634432
503	联系	2837344	0.634783
504	提	2832929	0.635134
505	出口	2828035	0.635484
506	现实	2827224	0.635834
507	随	2814009	0.636183
508	这里	2810575	0.636531
509	意见	2805991	0.636878
510	说明	2791552	0.637224
511	语言	2788308	0.637569
512	集团	2782940	0.637914
513	模式	2779279	0.638258
514	保障	2775079	0.638601
515	稳定	2774542	0.638945
516	造成	2768390	0.639288
517	建筑	2766772	0.63963
518	功能	2764332	0.639973
519	受到	2762864	0.640315
520	机关	2760532	0.640657
521	度	2759993	0.640998
522	些	2751777	0.641339
523	发挥	2745109	0.641679
524	工	2735494	0.642018
525	以来	2731102	0.642356
526	严重	2722802	0.642693
527	行业	2711469	0.643029
528	统计	2698704	0.643363
529	开放	2692968	0.643696
530	法院	2692732	0.64403
531	指出	2682720	0.644362
532	它们	2682679	0.644694
533	变	2682490	0.645026
534	家庭	2678736	0.645358
535	战争	2674653	0.645689
536	从而	2667276	0.646019
537	主	2666934	0.64635
538	综合	2665916	0.64668
539	商业	2664176	0.64701
540	规划	2663803	0.647339
541	百	2663126	0.647669
542	重大	2660057	0.647999
543	版	2658094	0.648328
544	时代	2655134	0.648656
545	统一	2652065	0.648985
546	区域	2650943	0.649313
547	根本	2643972	0.64964
548	以下	2641091	0.649968
549	事实	2635456	0.650294
550	公共	2632105	0.65062
551	文	2620174	0.650944
552	考虑	2618852	0.651268
553	成本	2617987	0.651593
554	参与	2613576	0.651916
555	结合	2608524	0.652239
556	阶级	2607519	0.652562
557	开	2603212	0.652884
558	需求	2602362	0.653207
559	努力	2594381	0.653528
560	规范	2587463	0.653848
561	扩大	2585775	0.654168
562	创造	2585743	0.654489
563	权利	2583824	0.654809
564	程序	2570727	0.655127
565	员	2562133	0.655444
566	现象	2550030	0.65576
567	占	2544755	0.656075
568	负责	2542449	0.65639
569	明确	2537005	0.656704
570	言	2534743	0.657018
571	节	2534046	0.657332
572	新闻	2514734	0.657643
573	力量	2502984	0.657953
574	讨论	2498318	0.658262
575	美	2489626	0.65857
576	注意	2488212	0.658879
577	是否	2483221	0.659186
578	主体	2480022	0.659493
579	最大	2475315	0.6598
580	大会	2455675	0.660104
581	很多	2448197	0.660407
582	风险	2444724	0.66071
583	斯	2441949	0.661012
584	指导	2440476	0.661314
585	一样	2437991	0.661616
586	接受	2436434	0.661918
587	特点	2432166	0.662219
588	保证	2431687	0.66252
589	低	2422633	0.66282
590	文件	2417499	0.663119
591	真正	2409015	0.663418
592	最后	2408102	0.663716
593	理	2402890	0.664013
594	院	2401706	0.664311
595	首先	2398112	0.664608
596	不可	2392721	0.664904
597	完善	2381328	0.665199
598	收入	2374815	0.665493
599	培训	2367898	0.665786
600	孩子	2363569	0.666079
601	才能	2360913	0.666371
602	矛盾	2360276	0.666663
603	十分	2358559	0.666955
604	干部	2356785	0.667247
605	式	2351166	0.667538
606	观念	2347928	0.667829
607	学术	2341792	0.668119
608	全球	2336763	0.668408
609	改变	2322809	0.668696
610	一点	2316566	0.668983
611	明显	2312373	0.669269
612	届	2311323	0.669555
613	整个	2303645	0.66984
614	表示	2300113	0.670125
615	职工	2298736	0.67041
616	卫生	2297495	0.670694
617	教学	2296503	0.670979
618	重	2295432	0.671263
619	应用	2277777	0.671545
620	成功	2277705	0.671827
621	报	2276108	0.672109
622	优势	2271648	0.67239
623	交易	2268674	0.672671
624	出来	2263211	0.672951
625	希望	2253528	0.67323
626	物	2250571	0.673509
627	值	2247599	0.673787
628	独立	2246947	0.674066
629	集中	2245880	0.674344
630	体	2245187	0.674622
631	坚持	2243530	0.674899
632	中华	2239422	0.675177
633	国民	2232209	0.675453
634	合理	2219269	0.675728
635	走	2218566	0.676003
636	系	2218075	0.676277
637	没	2216734	0.676552
638	内部	2214680	0.676826
639	材料	2208764	0.677099
640	西方	2208306	0.677373
641	实	2204499	0.677646
642	件	2202300	0.677919
643	经过	2188539	0.67819
644	理解	2188348	0.67846
645	体现	2185748	0.678731
646	解释	2179211	0.679001
647	据	2176266	0.67927
648	大量	2174719	0.67954
649	台湾	2174554	0.679809
650	动	2174321	0.680078
651	美元	2171449	0.680347
652	长期	2170110	0.680616
653	相当	2158398	0.680883
654	犯罪	2152552	0.68115
655	评价	2150205	0.681416
656	达	2142079	0.681681
657	过去	2140857	0.681946
658	导致	2136204	0.682211
659	联合	2135727	0.682475
660	怎么	2134751	0.682739
661	东西	2134664	0.683004
662	合同	2133907	0.683268
663	强	2133282	0.683532
664	那些	2128799	0.683796
665	设备	2126989	0.684059
666	尤其	2126795	0.684322
667	制造	2123536	0.684585
668	当然	2122023	0.684848
669	保持	2120664	0.685111
670	一直	2119682	0.685373
671	不得	2119332	0.685636
672	费	2114538	0.685897
673	强调	2113149	0.686159
674	论	2113058	0.686421
675	民	2112834	0.686682
676	了解	2107397	0.686943
677	数	2105867	0.687204
678	成员	2102642	0.687464
679	推进	2101308	0.687725
680	相对	2095779	0.687984
681	关	2093304	0.688243
682	分别	2091229	0.688502
683	人才	2089095	0.688761
684	基金	2088243	0.689019
685	然而	2082557	0.689277
686	必要	2079290	0.689535
687	并且	2071456	0.689791
688	无法	2064712	0.690047
689	商品	2063540	0.690302
690	持续	2061409	0.690558
691	就业	2057344	0.690812
692	指	2054201	0.691067
693	特殊	2051388	0.691321
694	对象	2050316	0.691575
695	空间	2043103	0.691828
696	呢	2042708	0.692081
697	回	2042544	0.692334
698	概念	2041700	0.692586
699	居民	2039501	0.692839
700	重视	2037566	0.693091
701	正确	2035968	0.693343
702	特征	2032544	0.693595
703	手段	2032400	0.693847
704	状况	2028431	0.694098
705	机	2023545	0.694348
706	权力	2019193	0.694598
707	旅游	2012200	0.694847
708	学院	2011634	0.695097
709	副	2006783	0.695345
710	政	2004484	0.695593
711	尔	2002644	0.695841
712	推动	1995556	0.696088
713	表	1992967	0.696335
714	文章	1987801	0.696581
715	军事	1985977	0.696827
716	销售	1984312	0.697073
717	作品	1984309	0.697319
718	采用	1983647	0.697564
719	住	1982421	0.69781
720	问	1975631	0.698054
721	样	1971840	0.698298
722	委员	1964868	0.698542
723	减少	1961880	0.698785
724	电子	1960307	0.699027
725	如此	1957798	0.69927
726	然后	1956827	0.699512
727	作出	1956499	0.699754
728	普遍	1955708	0.699996
729	期间	1955424	0.700239
730	观点	1954856	0.700481
731	仍	1949912	0.700722
732	今天	1946953	0.700963
733	引起	1945882	0.701204
734	极	1940266	0.701444
735	困难	1937651	0.701684
736	商	1936517	0.701924
737	国务院	1935484	0.702164
738	自身	1934770	0.702403
739	相互	1932554	0.702643
740	展	1926426	0.702881
741	符合	1925796	0.70312
742	医疗	1921043	0.703357
743	职业	1918089	0.703595
744	状态	1917957	0.703832
745	中共	1914220	0.704069
746	设	1914131	0.704306
747	宣传	1909524	0.704543
748	香港	1906643	0.704779
749	电影	1904850	0.705015
750	快	1901949	0.70525
751	教师	1887880	0.705484
752	生命	1885423	0.705718
753	学者	1881426	0.705951
754	写	1880285	0.706183
755	现代化	1876686	0.706416
756	仅	1872656	0.706648
757	行动	1870666	0.706879
758	一起	1869345	0.707111
759	协调	1867847	0.707342
760	宗教	1861334	0.707572
761	斗争	1860580	0.707803
762	交通	1846838	0.708032
763	军	1845369	0.70826
764	培养	1843897	0.708488
765	调查	1843125	0.708717
766	生态	1840328	0.708944
767	见	1839439	0.709172
768	申请	1838801	0.7094
769	全部	1833918	0.709627
770	广泛	1832289	0.709854
771	设施	1826990	0.71008
772	道	1825357	0.710306
773	先生	1824791	0.710532
774	多数	1824259	0.710758
775	例如	1823661	0.710984
776	准备	1817152	0.711209
777	史	1810072	0.711433
778	限制	1804847	0.711656
779	界	1804841	0.71188
780	成果	1799257	0.712103
781	特	1793694	0.712325
782	先进	1792774	0.712547
783	代	1785962	0.712768
784	集体	1783662	0.712989
785	性质	1781733	0.713209
786	适应	1778897	0.71343
787	上述	1775579	0.713649
788	称	1770948	0.713869
789	召开	1766046	0.714087
790	按	1765178	0.714306
791	往往	1763586	0.714524
792	交流	1763002	0.714743
793	有些	1762587	0.714961
794	仍然	1761105	0.715179
795	建议	1761009	0.715397
796	超过	1758394	0.715615
797	方案	1757741	0.715832
798	构成	1757645	0.71605
799	帮助	1756593	0.716268
800	决策	1754217	0.716485
801	指标	1754103	0.716702
802	子	1752989	0.716919
803	文明	1744986	0.717135
804	像	1743235	0.717351
805	道德	1741277	0.717567
806	尽管	1737070	0.717782
807	专家	1733297	0.717996
808	核心	1722258	0.718209
809	更加	1720636	0.718423
810	满足	1717408	0.718635
811	逐步	1717185	0.718848
812	资	1714815	0.71906
813	复杂	1714074	0.719272
814	事件	1703321	0.719483
815	发达	1701725	0.719694
816	电视	1697715	0.719904
817	主席	1696688	0.720114
818	安排	1693935	0.720324
819	建	1692451	0.720534
820	关键	1691038	0.720743
821	妇女	1690237	0.720952
822	在于	1686628	0.721161
823	音乐	1686574	0.72137
824	远	1685757	0.721579
825	巨大	1684342	0.721787
826	态度	1680534	0.721995
827	数量	1677528	0.722203
828	分配	1672975	0.72241
829	角度	1672744	0.722617
830	分子	1672386	0.722824
831	不过	1667612	0.723031
832	效益	1666039	0.723237
833	丰富	1665821	0.723443
834	团	1663875	0.723649
835	司法	1663577	0.723855
836	心理	1659640	0.724061
837	发表	1656970	0.724266
838	公	1651591	0.724471
839	社区	1649928	0.724675
840	同样	1648665	0.724879
841	深	1646888	0.725083
842	电话	1645832	0.725287
843	涉及	1644392	0.72549
844	号	1643364	0.725694
845	表明	1637781	0.725897
846	方向	1635916	0.726099
847	从事	1635573	0.726302
848	正在	1635566	0.726504
849	机会	1634221	0.726707
850	介绍	1633054	0.726909
851	水	1632886	0.727111
852	健康	1627558	0.727313
853	型	1624004	0.727514
854	维护	1618913	0.727714
855	系列	1618905	0.727915
856	证明	1617504	0.728115
857	本身	1617491	0.728315
858	批准	1615354	0.728515
859	原	1615046	0.728715
860	税	1614326	0.728915
861	金	1614255	0.729115
862	物质	1614121	0.729315
863	章	1613927	0.729515
864	共和国	1610407	0.729714
865	突出	1608826	0.729913
866	贡献	1608815	0.730112
867	拥有	1607561	0.730311
868	承担	1605314	0.73051
869	因而	1601369	0.730709
870	贷款	1600737	0.730907
871	另外	1598609	0.731105
872	观	1592586	0.731302
873	属于	1592096	0.731499
874	务	1590519	0.731696
875	作者	1586757	0.731892
876	馆	1586251	0.732089
877	故事	1582896	0.732285
878	人物	1582879	0.732481
879	创作	1582572	0.732677
880	整体	1580424	0.732872
881	无论	1578846	0.733068
882	运行	1577509	0.733263
883	最终	1576044	0.733458
884	义务	1573699	0.733653
885	委	1569913	0.733848
886	趋势	1567476	0.734042
887	证	1566667	0.734236
888	难	1563723	0.734429
889	工具	1561075	0.734623
890	缺乏	1557811	0.734816
891	增	1556709	0.735008
892	法规	1556610	0.735201
893	效率	1552870	0.735393
894	事情	1551097	0.735585
895	一条	1549570	0.735777
896	图书	1549131	0.735969
897	利于	1547709	0.736161
898	良好	1547294	0.736352
899	题	1546155	0.736544
900	品	1542999	0.736735
901	依据	1542877	0.736926
902	对外	1542590	0.737117
903	计算	1542212	0.737308
904	增强	1539188	0.737498
905	任	1539036	0.737689
906	利	1537524	0.737879
907	大家	1535779	0.73807
908	产权	1533530	0.738259
909	进步	1528071	0.738449
910	为什么	1527313	0.738638
911	简单	1520450	0.738826
912	正式	1519675	0.739014
913	汽车	1518519	0.739202
914	关注	1515355	0.73939
915	差异	1513296	0.739577
916	形态	1511157	0.739764
917	严格	1510790	0.739951
918	举行	1510629	0.740138
919	共	1509127	0.740325
920	英国	1507632	0.740512
921	既	1506869	0.740699
922	类型	1506495	0.740885
923	反	1505860	0.741072
924	档案	1502870	0.741258
925	青年	1501244	0.741444
926	心	1498552	0.741629
927	平均	1498404	0.741815
928	落实	1498392	0.742
929	觉得	1496846	0.742186
930	图	1494762	0.742371
931	均	1492529	0.742555
932	近	1492348	0.74274
933	下降	1491124	0.742925
934	除了	1487495	0.743109
935	城镇	1487292	0.743293
936	文字	1484488	0.743477
937	通知	1483652	0.743661
938	加快	1482479	0.743844
939	逐渐	1480739	0.744028
940	编辑	1480250	0.744211
941	给予	1478886	0.744394
942	规则	1476717	0.744577
943	办	1474506	0.744759
944	诉讼	1473730	0.744942
945	一致	1470956	0.745124
946	重新	1470153	0.745306
947	便	1468934	0.745488
948	工人	1467358	0.74567
949	信	1467065	0.745851
950	多年	1466050	0.746033
951	似乎	1464996	0.746214
952	相同	1463493	0.746395
953	左右	1462962	0.746577
954	迅速	1459612	0.746757
955	双方	1458256	0.746938
956	处于	1455336	0.747118
957	形势	1453139	0.747298
958	费用	1451668	0.747478
959	未来	1449449	0.747657
960	显示	1449153	0.747837
961	一部分	1448863	0.748016
962	操作	1446816	0.748195
963	千	1443583	0.748374
964	适用	1443378	0.748553
965	义	1439783	0.748731
966	几乎	1438511	0.748909
967	路	1437365	0.749087
968	反对	1434969	0.749265
969	货币	1434802	0.749442
970	马克思	1431363	0.74962
971	曾	1430933	0.749797
972	此外	1430702	0.749974
973	合	1430307	0.750151
974	进入	1429514	0.750328
975	外国	1427557	0.750505
976	改善	1427476	0.750682
977	粮食	1426094	0.750858
978	不足	1425371	0.751035
979	读者	1423253	0.751211
980	形象	1421393	0.751387
981	卷	1420654	0.751563
982	客观	1415669	0.751738
983	额	1413319	0.751913
984	计	1412192	0.752088
985	立法	1407366	0.752262
986	转变	1406211	0.752436
987	最高	1401133	0.75261
988	吗	1401065	0.752783
989	错误	1400914	0.752957
990	专门	1400114	0.75313
991	效果	1399699	0.753304
992	发行	1399673	0.753477
993	特色	1398386	0.75365
994	难以	1395697	0.753823
995	听	1394504	0.753995
996	工资	1389822	0.754168
997	总体	1387131	0.754339
998	款	1386556	0.754511
999	比例	1385624	0.754683
1000	协议	1384408	0.754854
1001	之前	1382494	0.755025
1002	改造	1382298	0.755196
1003	太	1381845	0.755367
1004	少数	1377265	0.755538
1005	财产	1376472	0.755708
1006	组成	1375088	0.755879
1007	所谓	1373943	0.756049
1008	你们	1373553	0.756219
1009	显	1373130	0.756389
1010	恢复	1371167	0.756559
1011	运用	1370933	0.756728
1012	需	1369796	0.756898
1013	教	1368687	0.757068
1014	当前	1366189	0.757237
